stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1796,CENELRWM,CENTENNIAL DR@EL RINCON,CAPILANO DR & EL RINCON DR,35.043967,-89.798668,,,,,,0
1799,WINCEMWF,WINCHESTER@CENTENNIAL,WINCHESTER RD & EL RINCON DR,35.049388,-89.804398,,,,,,0
1800,WINGERWF,WINCHESTER@GERMANTOWN,WINCHESTER RD & GERMANTOWN RD,35.05066,-89.813734,,,,,,0
1801,WINRIVWM,WINCHESTER@RIVERDALE BEND,WINCHESTER RD & GERMANTOWN RD,35.049095,-89.821666,,,,,,0
1802,WINMALWM,WINCHESTER@MALCO,? WINCHESTER RD & MALCO WAY,35.049215,-89.827966,,,,,,0
1803,WINKIRWM,WINCHESTER@KIRBY TERRACE,6940 WINCHESTER RD & MALCO WAY,35.04933,-89.831713,,,,,,0
1804,WINBROWM,WINCHESTER@BROWN BARK,WINCHESTER RD & BROWNBARK DR,35.049437,-89.836168,,,,,,0
1805,WINROSWF,WINCHESTER@ROSS,? WINCHESTER RD & ROSS RD,35.049506,-89.839119,,,,,,0
1806,WINKIRWF,WINCHESTER@KIRBY,WINCHESTER RD & ROSS RD,35.049623,-89.844403,,,,,,0
1807,WINFIRWF,WINCHESTER@FIR LN,WINCHESTER RD & FIR LN,35.049744,-89.851566,,,,,,0
1808,WINRIDWM,WINCHESTER@RIDGEWAY,WINCHESTER RD & WINCHEST CV,35.049812,-89.854672,,,,,,0
1810,WINLICWM,WINCHESTER@LICHTERMAN,6016 WINCHESTER RD & LITCHERMAN ST,35.049996,-89.862454,,,,,,0
1811,WINLICWN,WINCHESTER@LICHTERMAN,WINCHESTER RD & LITCHERMAN ST,35.050061,-89.863957,,,,,,0
1813,WINHICWF,WINCHESTER@HICKORY HILL,WINCHESTER RD & HICKORY HILL RD,35.050183,-89.867384,,,,,,0
1814,WINFOXWM,WINCHESTER@FOX MEADOWS,5764 WINCHESTER RD & WINCHEST CV,35.050315,-89.871341,,,,,,0
1815,WINCLAWN,WINCHESTER@CLARKE,WINCHESTER RD & CLARKE RD,35.050401,-89.874779,,,,,,0
1816,WINCLAWF,WINCHESTER@CLARKE,5626 WINCHESTER RD & CLARKE RD,35.050421,-89.875685,,,,,,0
1817,WINFREWN,WINCHESTER@FRESHWATER,WINCHESTER RD & FRESHWATER DR,35.050539,-89.882207,,,,,,0
1819,WINMENWN,WINCHESTER@MENDENHALL,WINCHESTER RD & RAMP,35.050624,-89.885468,,,,,,0
1820,MENFLOSM,MENDENHALL@FLOWERING PEACH,S MENDENHALL RD & FLOWERING PEACH DR,35.044539,-89.886124,,,,,,0
1821,MENFLOSN,MENDENHALL@FLOWERING PEACH,S MENDENHALL RD & FLOWERING PEACH DR S,35.04377,-89.886104,,,,,,0
1822,MENMENSN,MENDENHALL@MENDENHALL PARK,S MENDENHALL RD & MENDENHALL PARK PL,35.043234,-89.886105,,,,,,0
1823,MENSHASN,MENDENHALL@SHARP,S MENDENHALL RD & SHARP BLVD,35.041142,-89.8859,,,,,,0
1824,MENVANSF,MENDENHALL@VANTECH,S MENDENHALL RD & VANTECH DR,35.039765,-89.885428,,,,,,0
1825,MENTRUSF,MENDENHALL@TRUST DR,S MENDENHALL RD & VANTECH DR,35.038004,-89.884935,,,,,,0
1826,MENRAISN,MENDENHALL@RAINES,4145 S MENDENHALL RD & E RAINES RD,35.035233,-89.884842,,,,,,0
1828,RAICHRWM,RAINES@CHRYSLER,E RAINES RD & CHRYSLER DR,35.03531,-89.894259,,,,,,0
1831,OUWARNF,OUTLAND@WARRINGTON,0 OUTLAND RD & WARRINGTON RD,35.04281,-89.901592,,,,,,0
1832,OUTCRONF,OUTLAND@CROMWELL,OUTLAND RD & CROMWELL RD,35.046644,-89.901639,,,,,,0
1833,OUTFOXNF,OUTLAND@FOXHALL,OUTLAND RD & FOXHALL DR,35.048521,-89.901646,,,,,,0
1835,CASOGUNN,CASTLEMAN@OGUNQUIT,CASTLEMAN ST & OGUNQUIT LN,35.051179,-89.89158,,,,,,0
1836,SCOCASWF,SCOTTSDALE@CASTLEMAN,SCOTTSDALE AVE & CASTLEMAN ST,35.05841,-89.891762,,,,,,0
1837,SCONORWN,SCOTTSDALE@NORA LEE,SCOTTSDALE AVE & NORA LEE LN,35.058458,-89.894261,,,,,,0
1838,SCOSTAWN,SCOTTSDALE@STARSDALE,SCOTTSDALE AVE & NORA LEE LN,35.058715,-89.899169,,,,,,0
1839,SCOLUZWN,SCOTTSDALE@LUZON,SCOTTSDALE AVE & NORA LEE LN,35.058692,-89.901237,,,,,,0
1840,SCOGAYWM,SCOTTSDALE@GAYLORD,SCOTTSDALE AVE & NORA LEE LN,35.058633,-89.904045,,,,,,0
1841,SCOPERWN,SCOTTSDALE@PERKINS,SCOTTSDALE AVE & S PERKINS RD,35.058394,-89.905571,,,,,,0
1842,COTBRAEN,COTTONWOOD@BRANDALE,COTTONWOOD RD & BRANDALE ST,35.069233,-89.904475,,,,,,0
1843,COTCLEEM,COTTONWOOD@CLEARBROOK,0 COTTONWOOD RD & WESTMEADE ST,35.069148,-89.901125,,,,,,0
1844,COTPRIEF,COTTONWOOD@PRIDE COVE,COTTONWOOD RD & CURTIS ST,35.06907,-89.896437,,,,,,0
1846,COTCHUEF,COTTONWOOD@CHURCHILL,COTTONWOOD RD & CHURCHILL ST,35.068944,-89.890146,,,,,,0
1847,MENDARSF,MENDENHALL@DARGEN,S MENDENHALL RD & DARGEN AVE,35.066927,-89.885706,,,,,,0
1848,MENHORSN,MENDENHALL@HORSESHOE,S MENDENHALL RD & HORSESHOE TRL,35.063647,-89.885835,,,,,,0
1850,MENSCOSN,MENDENHALL@SCOTTSDALE,S MENDENHALL RD & SCOTTSDALE AVE,35.057525,-89.886115,,,,,,0
1851,MENMEASM,MENDENHALL@MEADOWICK,S MENDENHALL RD & MEADOWICK AVE,35.055291,-89.886165,,,,,,0
1852,MENWINSM,MENDENHALL@WINCHESTER,S MENDENHALL RD & MENDENHALL MALL,35.052976,-89.886259,,,,,,0
1854,MENNEWNN,MENDENHALL@NEWBERRY,0 S MENDENHALL RD & EVERETT LN,35.053825,-89.886013,,,,,,0
1856,MENSCONN,MENDENHALL@SCOTTSDALE,S MENDENHALL RD & SCOTTSDALE AVE,35.057131,-89.885928,,,,,,0
1857,MENKNINM,MENDENHALL@KNIGHT ARNOLD,S MENDENHALL RD & CORTINA CT,35.060179,-89.885843,,,,,,0
1858,MENKNINF,MENDENHALL@KNIGHT ARNOLD,S MENDENHALL RD & KNIGHT ARNOLD RD,35.062422,-89.885761,,,,,,0
1859,MENDERNN,MENDENHALL@DERRON,S MENDENHALL RD & DERRON AVE,35.064379,-89.885656,,,,,,0
1860,MENCOTNN,MENDENHALL RD @ COTTONWOOD RD,S MENDENHALL RD & COTTONWOOD RD,35.068687,-89.885414,,,,,,0
1861,COTCHUWN,COTTONWOOD@CHURCHILL,COTTONWOOD RD & CHURCHILL ST,35.069105,-89.890156,,,,,,0
1862,COTGINWN,COTTONWOOD@GINGER CIRCLE,COTTONWOOD RD & GINGER CIR,35.069183,-89.894247,,,,,,0
1864,COTCOTWN,COTTONWOOD@COTTONWOOD COVE,COTTONWOOD RD & COTTONWOOD CV,35.069259,-89.897686,,,,,,0
1865,COTWESWM,COTTONWOOD@WESTMEADE,,35.069268,-89.901496,,,,,,0
1866,COTBRAWM,COTTONWOOD@BRANDALE,,35.06932,-89.90373,,,,,,0
1868,PERSCOSM,PERKINS@SCOTTSDALE,0 S PERKINS RD & SCOTTSDALE AVE,35.058573,-89.906068,,,,,,0
1869,SCOPEREF,SCOTTSDALE AVE@PERKINS RD,SCOTTSDALE AVE & S PERKINS RD,35.058233,-89.905207,,,,,,0
1872,SCONOREF,SCOTTSDALE@NORA LEE,SCOTTSDALE AVE & CHARRIN CV,35.058288,-89.894007,,,,,,0
1873,SCOCASEM,SCOTTSDALE@CASTLEMAN,SCOTTSDALE AVE & CASTLEMAN ST,35.05823,-89.891088,,,,,,0
1874,CASWOOSM,CASTLEMAN@WOODALE,CASTLEMAN ST & CASTLEMAN ST,35.053564,-89.890933,,,,,,0
1875,POPLAUEM,POPLAR@LAUDERDALE,POPLAR AVE & N LAUDERDALE ST,35.1486,-90.045365,,,,,,0
1876,POPHIGEN,POPLAR@HIGH,POPLAR AVE & HIGH ST,35.14767,-90.041867,,,,,,0
1877,POPHAMEN,POPLAR@HAMLIN PLACE,POPLAR AVE & HAMLIN PL,35.146946,-90.039112,,,,,,0
1878,POPORLEN,POPLAR@ORLEANS,POPLAR AVE & N ORLEANS ST,35.146418,-90.037153,,,,,,0
1879,POPMANEN,POPLAR@MANASSSAS,761 POPLAR AVE & N MANASSAS ST,35.145863,-90.035028,,,,,,0
1880,POPDUNEF,POPLAR@DUNLAP,POPLAR AVE & N DUNLAP ST,35.14538,-90.032183,,,,,,0
1881,POPPAUEN,POPLAR@PAULINE,POPLAR AVE & AYERS ST,35.145227,-90.030224,,,,,,0
1882,POPPAUEF,POPLAR@PAULINE,POPLAR AVE & N PAULINE ST,35.145048,-90.028111,,,,,,0
1883,POPDECEN,POPLAR@DECATUR,POPLAR AVE & DECATUR ST,35.144931,-90.026993,,,,,,0
1884,POPCOCEF,POPLAR@COCHRAN,POPLAR AVE & COCHRAN PL,35.14477,-90.025476,,,,,,0
1885,POPWALEN,POPLAR@WALDRAN,POPLAR AVE & N WALDRAN BLVD,35.144599,-90.023794,,,,,,0
1886,POPBELEN,POPLAR@BELLEVUE,POPLAR AVE & N BELLEVUE BLVD,35.144375,-90.02116,,,,,,0
1887,POPMONEN,POPLAR@MONTGOMERY,POPLAR AVE & N MONTGOMERY ST,35.14424,-90.019799,,,,,,0
1888,POPCLAEN,POPLAR@CLAYBROOK,POPLAR AVE & N CLAYBROOK ST,35.144069,-90.017818,,,,,,0
1890,POPWATEN,POPLAR@WATKINS,POPLAR AVE & N WATKINS ST,35.143701,-90.013778,,,,,,0
1891,POPMCNEN,POPLAR@MCNEIL,POPLAR AVE & N MCNEIL ST,35.143539,-90.01203,,,,,,0
1892,POPSTOEN,POPLAR@STONEWALL,POPLAR AVE & STONEWALL ST,35.143423,-90.010845,,,,,,0
1893,POPCL1EN,POPLAR@CLARK PL,POPLAR AVE & CLARK PL,35.143297,-90.009285,,,,,,0
1894,POPWILEN,POPLAR@WILLET,POPLAR AVE & N WILLETT ST,35.14318,-90.008012,,,,,,0
1895,POPANGEN,POPLAR@ANGELUS,POPLAR AVE & ANGELUS ST,35.143009,-90.006042,,,,,,0
1896,POPEVEEN,POPLAR@EVERGREEN,POPLAR AVE & N EVERGREEN ST,35.142784,-90.003264,,,,,,0
1897,POPAUBEN,POPLAR@AUBURNDALE,POPLAR AVE & N AUBURNDALE ST,35.142685,-90.001914,,,,,,0
1898,POPHAWEF,POPLAR@HAWTHORNE,POPLAR AVE & HAWTHORNE ST,35.142577,-90.000442,,,,,,0
1899,POPMCLEN,POPLAR@MCLEAN,1847 POPLAR AVE & N MCLEAN BLVD,35.14246,-89.999269,,,,,,0
1900,POPBAREF,POPLAR@BARKSDALE,0 POPLAR AVE & KENILWORTH PL,35.142289,-89.996923,,,,,,0
1902,POPREMEF,POPLAR@REMBERT,POPLAR AVE & N REMBERT ST,35.142091,-89.994577,,,,,,0
1903,POPBELEF,POPLAR@BELLEAIR,POPLAR AVE & N REMBERT ST,35.141767,-89.991367,,,,,,0
1904,POPCOOEN,POPLAR@COOPER,0 POPLAR AVE & BELLEAIR DR,35.141641,-89.989718,,,,,,0
1905,POPCOXEF,POPLAR@COX,POPLAR AVE & N REMBERT ST,35.141335,-89.986432,,,,,,0
1907,POPWI1EN,POPLAR@WILLIFORD,US HWY 72 & WILLIFORD ST,35.139471,-89.980457,,,,,,0
1909,POPALIEF,POPLAR@ALICIA,STATE HWY 57 & N ALICIA DR,35.138683,-89.978245,,,,,,0
1910,POPMEREN,POPLAR@MERTON,US HWY 72 & N MERTON ST,35.13802,-89.976298,,,,,,0
1911,POPBINEN,POPLAR@BINGHAM,STATE HWY 57 & N BINGHAM ST,35.137644,-89.975247,,,,,,0
1912,POPUNIEN,POPLAR AVE@UNION AVE EXT,,35.137017,-89.973466,,,,,,0
1913,POPSCOEN,POPLAR@SCOTT,US HWY 72 & SCOTT ST,35.135387,-89.969218,,,,,,0
1914,POPHUMEM,POPLAR@HUMES,2785 US HWY 72 & N HUMES ST,35.134796,-89.967514,,,,,,0
1915,POPTILEN,POPLAR@TILLMAN,? STATE HWY 57 & TILLMAN ST,35.133363,-89.963643,,,,,,0
1916,POPSIOEF,POPLAR@SIOUX,US HWY 72 & SIOUX ST,35.132556,-89.961475,,,,,,0
1917,POPLAFEF,POPLAR@LAFAYETTE,STATE HWY 57 & LAFAYETTE ST,35.131355,-89.957947,,,,,,0
1918,POPMAREN,POPLAR@MARNE,US HWY 72 & MARNE ST,35.13062,-89.955668,,,,,,0
1919,POPHOLEN,POPLAR@HOLMES,3275 US HWY 72 & S HOLMES ST,35.129885,-89.95329,,,,,,0
1920,POPREEEN,POPLAR@REESE,US HWY 72 & S REESE ST,35.128908,-89.949839,,,,,,0
1921,STEBAXNN,STEELE@BAXTER,STEELE ST & BAXTER AVE,35.221439,-90.014796,,,,,,0
1929,POPWILEM,POPLAR@WILLIAMSBURG,STATE HWY 57 & POPLAR AVE,35.123356,-89.924486,,,,,,0
1932,POPGREEF,POPLAR@GREENFIELD,US HWY 72 & GREENFIELD RD,35.121321,-89.919068,,,,,,0
1933,POPCHEEF,POPLAR@CHERRY,US HWY 72 & CHERRY RD,35.120433,-89.917001,,,,,,0
1934,POPOAKEN,POPLAR@OAK COURT,STATE HWY 57 & OAK COURT DR,35.119358,-89.914469,,,,,,0
1935,POPGROEM,POPLAR@GROVE PARK,4473 US HWY 72 & S GROVE PARK RD,35.118739,-89.913021,,,,,,0
1936,POPPEREM,POPLAR@PERKINS,4547 STATE HWY 57 & PARKING LOT,35.117806,-89.9107,,,,,,0
1938,POPPE1EN,POPLAR@PERKINS,US HWY 72 & STATE HWY 57,35.11613,-89.906919,,,,,,0
1939,POPPEREF,POPLAR AVE@S PERKINS RD,4667 US HWY 72 & S PERKINS RD,35.11578,-89.906068,,,,,,0
1940,POPCOLEM,POPLAR@COLONIAL,US HWY 72 & POPLAR AVE,35.115152,-89.904399,,,,,,0
1941,POPCOLEN,POPLAR@COLONIAL,US HWY 72 & COLONIAL RD,35.114577,-89.902287,,,,,,0
1942,POPERIEN,POPLAR@ERIN,4881 STATE HWY 57 & ERIN DR,35.113858,-89.89929,,,,,,0
1943,POPMOSEN,POPLAR@MOSS,STATE HWY 57 & MOSS RD,35.113499,-89.897786,,,,,,0
1944,POPMENEF,POPLAR@MENDENHALL,4989 STATE HWY 57 & POPLAR AVE,35.112789,-89.895486,,,,,,0
1945,POPTRUEN,POPLAR@TRUSE PKWY,5055 STATE HWY 57 & TRUSE PKWY,35.111543,-89.893055,,,,,,0
1946,POPWHIEN,POPLAR@WHITE STATION,STATE HWY 57 & S WHITE STATION RD,35.109491,-89.88921,,,,,,0
1947,POPPELEN,POPLAR@PELHAM DR,STATE HWY 57 & PELHAM CIR,35.108334,-89.886901,,,,,,0
1948,POPESTEN,POPLAR@ESTATE DR,US HWY 72 & ESTATE DR,35.1075,-89.884602,,,,,,0
1949,POPVALEM,POPLAR@VALLEYBROOK,US HWY 72 & VALLEYBROOK DR,35.107023,-89.882645,,,,,,0
1950,POPREDEN,POPLAR@REDDOCH,US HWY 72 & REDDOCH ST,35.10651,-89.880621,,,,,,0
1951,POPJUNEF,POPLAR@JUNE,US HWY 72 & JUNE RD,35.105961,-89.878244,,,,,,0
1952,POPBROEN,POPLAR@BROOKFIELD,RAMP & JUNE RD,35.104515,-89.873934,,,,,,0
1953,POPRIDEN,POPLAR@RIDGEWAY LOOP,RAMP & PALO ALTO DR W,35.102451,-89.863474,,,,,,0
1955,POPSHAEF,POPLAR@SHADY GROVE,US HWY 72 & POPLAR AVE,35.101592,-89.858167,,,,,,0
1956,POPBRIEN,POPLAR@BRIARCREST,US HWY 72 & STATE HWY 57,35.101177,-89.855845,,,,,,0
1957,POPMASEM,POPLAR@MASSEY,US HWY 72 & BRIARCREST AVE,35.100933,-89.854562,,,,,,0
1958,POPMASEN,POPLAR@MASSEY,STATE HWY 57 & US HWY 72,35.100581,-89.852616,,,,,,0
1959,POPMASEF,POPLAR@MASSEY,6351 US HWY 72 & MASSEY RD,35.100401,-89.851632,,,,,,0
1960,POPPOPEN,POPLAR@POPLAR CREST,US HWY 72 & POPLAR CREST CV,35.100301,-89.851113,,,,,,0
1961,POPINTEF,POPLAR@INTERNATIONAL PL,US HWY 72 & INTERNATIONAL DR,35.099715,-89.84794,,,,,,0
1962,POPAAREN,POPLAR@AARON BRENNER,6517 US HWY 72 & POPLAR PINES DR,35.099344,-89.84595,,,,,,0
1963,POPPOPEM,POPLAR@POPLAR WOODS,US HWY 72 & POPLAR WOODS CIR W,35.098866,-89.843374,,,,,,0
1964,POPKIREM,POPLAR@KIRBY,STATE HWY 57 & KIRBY PKWY,35.098522,-89.841384,,,,,,0
1965,POPKIREF,POPLAR AVE@KIRBY PKWY,STATE HWY 57 & POPLAR AVE,35.098142,-89.838907,,,,,,0
1966,POPOAKEM,POPLAR@OAK HILL,US HWY 72 & OAK HILL RD,35.09776,-89.835579,,,,,,0
1967,POPVA1EM,POPLAR@VAL VERDE,US HWY 72 & POPLAR ESTATES PKWY,35.097169,-89.830503,,,,,,0
1968,POPRIVEF,POPLAR@RIVERDALE,US HWY 72 & RIVERDALE RD,35.096031,-89.820585,,,,,,0
1996,POPEXEWF,POPLAR@EXETER,STATE HWY 57 & EXETER RD,35.090633,-89.8042,,,,,,0
1997,POPGERWN,POPLAR@GERMANTOWN,US HWY 72 & POPLAR AVE,35.092752,-89.808506,,,,,,0
1998,POPGERWM,POPLAR@GERMANTOWN,STATE HWY 57 & S GERMANTOWN RD,35.093264,-89.809555,,,,,,0
1999,POPINNWN,POPLAR@INNSBRUCK DR,POPLAR AVE & DRIVEWAY,35.094359,-89.811974,,,,,,0
2001,POPMILFA,POPLAR@MILLER,US HWY 72 & MILLER FARMS RD,35.09552,-89.815686,,,,,,0
2002,POPRIVWF,POPLAR@RIVERDAL,STATE HWY 57 & RIVERDALE RD,35.096374,-89.822199,,,,,,0
2003,POPPOPWN,POPLAR@POPLAR ESTATES,US HWY 72 & POPLAR AVE,35.097375,-89.83089,,,,,,0
2004,POPOA1WN,POPLAR@OAK HILL,US HWY 72 & OAK HILL RD,35.097803,-89.834539,,,,,,0
2006,POPKIRWF,POPLAR AVE@KIRBY PKWY,STATE HWY 57 & US HWY 72,35.098457,-89.83989,,,,,,0
2007,POPRANWN,POPLAR@RANDOLPH,? US HWY 72 & RANDOLPH PL,35.098746,-89.841726,,,,,,0
2008,POPAARWF,POPLAR@AARON BRENNER,6512 US HWY 72 & POPLAR PINES DR,35.09955,-89.846126,,,,,,0
2009,POPINTWN,POPLAR@INTERNATIONALPL,US HWY 72 & INTERNATIONAL DR,35.099812,-89.847541,,,,,,0
2010,POPMASWM,POPLAR@MASSEY,6412 US HWY 72 & INTERNATIONAL DR,35.100218,-89.849752,,,,,,0
2011,POPMASWN,POPLAR@MASSEY,STATE HWY 57 & MASSEY RD,35.100544,-89.85151,,,,,,0
2012,POPBRIWM,POPLAR@BRIARCREST,,35.101095,-89.854927,,,,,,0
2013,POPBRIWF,POPLAR@BRIARCREST,STATE HWY 57 & US HWY 72,35.101437,-89.856397,,,,,,0
2014,POPSHAWM,POPLAR@SHADY GROVE,6152 US HWY 72 & POPLAR AVE,35.101699,-89.857779,,,,,,0
2015,POPRIDWN,POPLAR@RIDGEWAY LOOP,5976 US HWY 72 & POPLAR AVE,35.102655,-89.862876,,,,,,0
2016,POPOAKWM,POPLAR@OAKHAVEN,US HWY 72 & POPLAR AVE,35.104574,-89.871765,,,,,,0
2017,POPJUNWN,POPLAR@JUNE,STATE HWY 57 & JUNE RD,35.106194,-89.878542,,,,,,0
2018,POPVALWM,POPLAR@VALLEYBROOK,5444 US HWY 72 & VALLEYBROOK DR,35.10677,-89.880975,,,,,,0
2019,POPESTWN,POPLAR@ESTATE,5320 STATE HWY 57 & ESTATE DR,35.107409,-89.883507,,,,,,0
2020,POPESTWF,POPLAR@ESTATE,5326 US HWY 72 & ESTATE DR,35.107678,-89.884601,,,,,,0
2021,POPWHIWM,POPLAR@WHITE STATION,US HWY 72 & POPLAR AVE,35.108872,-89.887596,,,,,,0
2022,POPWHIWF,POPLAR@WHITE STATION,US HWY 72 & S WHITE STATION RD,35.109589,-89.889011,,,,,,0
2023,POPBROWF,POPLAR@BROOKHAVEN,STATE HWY 57 & E BROOKHAVEN CIR,35.110261,-89.890215,,,,,,0
2024,POPTRUWN,POPLAR@TRUSE PKWY,5098 STATE HWY 57 & TRUSE PKWY,35.111328,-89.892259,,,,,,0
2025,POPMENWM,POPLAR@MENDENHALL,US HWY 72 & POPLAR AVE,35.112744,-89.894967,,,,,,0
2026,POPERIWN,POPLAR@ERIN,US HWY 72 & ERIN DR,35.113938,-89.898892,,,,,,0
2028,POPCOLWN,POPLAR@COLONIAL,4786 US HWY 72 & COLONIAL RD,35.11481,-89.90253,,,,,,0
2029,POPPERWM,POPLAR@PERKINS,US HWY 72 & POPLAR AVE,35.115529,-89.904962,,,,,,0
2030,POPPERWN,POPLAR AVE@S PERKINS RD,US HWY 72 & POPLAR AVE,35.11604,-89.906267,,,,,,0
2032,POPGROWN,POPLAR@ GROVE PARK,4506 US HWY 72 & S GROVE PARK RD,35.11829,-89.911451,,,,,,0
2033,POPOA2WN,POPLAR@OAK COURT,4454 US HWY 72 & OAK COURT DR,35.119303,-89.913927,,,,,,0
2034,POPCHEWM,POPLAR@CHERRY,STATE HWY 57 & POPLAR AVE,35.119985,-89.915575,,,,,,0
2035,POPCHEWF,POPLAR@ CHERRY,US HWY 72 & CHERRY RD,35.120998,-89.917929,,,,,,0
2036,POPGREWF,POPLAR@GREENFIELD,US HWY 72 & GREENFIELD RD,35.121661,-89.919422,,,,,,0
2038,POPGOOWN,POPLAR@GOODLETT,POPLAR AVE & RAMP,35.123778,-89.92557,,,,,,0
2046,POPPREWM,POPLAR@PRESCOTT,3438 US HWY 72 & S PRESCOTT ST,35.128575,-89.947914,,,,,,0
2047,POPREEWN,POPLAR@REESE,US HWY 72 & S REESE ST,35.129185,-89.950193,,,,,,0
2049,POPHOLWN,POPLAR@HOLMES,US HWY 72 & S HOLMES ST,35.129921,-89.952836,,,,,,0
2050,POPMARWM,POPLAR@MARNE,3228 US HWY 72 & POPLAR AVE,35.130485,-89.954661,,,,,,0
2051,POPLAFWN,POPLAR@LAFAYETTE,3102 US HWY 72 & LAFAYETTE ST,35.131624,-89.958278,,,,,,0
2052,POPTILWM,POPLAR@TILLMAN,3042 STATE HWY 57 & US HWY 72,35.132618,-89.961088,,,,,,0
2053,POPTILWN,POPLAR@TILLMAN,US HWY 72 & TILLMAN ST,35.133398,-89.9632,,,,,,0
2054,POPFENWF,POPLAR@FENWICK,STATE HWY 57 & POPLAR AVE,35.13407,-89.964959,,,,,,0
2055,POPSCOWN,POPLAR@SCOTT,2766 POPLAR AVE & STATE HWY 57,35.135369,-89.96862,,,,,,0
2056,POPCO1WN,POPLAR@COLLINS,US HWY 72 & COLLINS ST,35.137071,-89.973266,,,,,,0
2057,POPBINWN,POPLAR@BINGHAM,US HWY 72 & N BINGHAM ST,35.137724,-89.974959,,,,,,0
2058,POPMERWN,POPLAR@MERTON,STATE HWY 57 & N MERTON ST,35.138172,-89.97622,,,,,,0
2060,POPWI1WN,POPLAR@WILLIFORD,US HWY 72 & WILLIFORD ST,35.139525,-89.98007,,,,,,0
2061,POPCREWN,POPLAR@CRESTMERE,STATE HWY 57 & CRESTMERE PL,35.139919,-89.981154,,,,,,0
2062,POPEPAWN,POPLAR@EAST PARKWAY,US HWY 72 & CRESTMERE PL,35.140304,-89.982172,,,,,,0
2064,POPCOXWN,POPLAR@COX,POPLAR AVE & RAMP,35.141531,-89.986752,,,,,,0
2065,POPCO2WN,POPLAR@COOPER,2144 POPLAR AVE & N COOPER ST,35.141766,-89.989275,,,,,,0
2066,POPBELWF,POPLAR@BELLEAIR,POPLAR AVE & BELLEAIR DR,35.142036,-89.992452,,,,,,0
2068,POPKENWN,POPLAR@KENILWORTH,POPLAR AVE & KENILWORTH PL,35.142387,-89.995904,,,,,,0
2069,POPMCLWN,POPLAR@MCLEAN,POPLAR AVE & N MCLEAN BLVD,35.142594,-89.998926,,,,,,0
2070,POPHAWWN,POPLAR@HAWTHORNE,POPLAR AVE & HAWTHORNE ST,35.142765,-90.000885,,,,,,0
2071,POPEVEWN,POPLAR@EVERGREEN,POPLAR AVE & N EVERGREEN ST,35.142936,-90.003176,,,,,,0
2072,POPBE1WF,POPLAR@BELVEDERE,POPLAR AVE & N BELVEDERE BLVD,35.143089,-90.00498,,,,,,0
2073,POPAVAWN,POPLAR@AVALON,POPLAR AVE & N AVALON ST,35.143242,-90.00695,,,,,,0
2074,POPWILWN,POPLAR@WILLET,POPLAR AVE & N WILLETT ST,35.143359,-90.008289,,,,,,0
2075,POPSTOWN,POPLAR@STONEWALL,POPLAR AVE & STONEWALL ST,35.143548,-90.010414,,,,,,0
2076,POPMCNWF,POPLAR@MCNEIL,POPLAR AVE & N MCNEIL ST,35.143718,-90.012251,,,,,,0
2106,KNIMENEF,KNIGHT ARNOLD@MENDENHALL,KNIGHT ARNOLD RD & S MENDENHALL RD,35.061822,-89.884723,,,,,,0
2107,KNIEMEEF,KNIGHT ARNOLD@EMERALD,KNIGHT ARNOLD RD & SPENCER DR,35.061127,-89.880667,,,,,,0
2108,KNICLAEN,KNIGHT ARNOLD@CLARKE,KNIGHT ARNOLD RD & KINGS ARMS ST,35.060959,-89.876245,,,,,,0
2109,KNIFOXEN,KNIGHT ARNOLD@FOX GATE DR,KNIGHT ARNOLD RD & FOXGATE DR,35.060883,-89.87337,,,,,,0
2110,KNIFO1EN,KNIGHT ARNOLD@FOXBRIAR DR,KNIGHT ARNOLD RD & FOXBRIAR DR,35.060769,-89.869446,,,,,,0
2111,KNIRIDEN,KNIGHT ARNOLD RD@RIDGEWAY RD,,35.06014,-89.857363,,,,,,0
2122,RIDPARNM,RIDGEWAY@PARK,RIDGEWAY RD & ESTATE DR,35.097366,-89.858377,,,,,,0
2136,PARRIDWF,PARK@RIDGEWAY,RAMP & PARK AVE,35.100076,-89.859786,,,,,,0
2137,PARPRIWF,PARK@PRIMACY PKWY,5978 PARK AVE & PARK AVE,35.100038,-89.863857,,,,,,0
2138,PARBRIWN,PARK@BRISTOL DR,PARK AVE & BRISTOL DR,35.099928,-89.86691,,,,,,0
2139,PARLYNWF,PARK@LYNNFIELD,5820 PARK AVE & LYNNFIELD RD,35.09986,-89.869255,,,,,,0
2140,PARCREWF,PARK@CRESTWOOD DR,PARK AVE & W CRESTWOOD DR,35.101519,-89.877713,,,,,,0
2141,PARHAYWN,PARK@HAYNE RD,PARK AVE & HAYNE RD,35.102704,-89.88094,,,,,,0
2142,PARESTWN,PARK@ESTATE DR,PARK AVE & ESTATE DR,35.103897,-89.88409,,,,,,0
2143,PARESTWF,PARK@ESTATE,PARK AVE & ESTATE DR,35.104193,-89.884897,,,,,,0
2144,PARPARWN,PARK@PARK VALLEY,PARK AVE & ESTATE DR,35.105073,-89.887262,,,,,,0
2145,PARWHIWF,PARK@WHITE STATION,PARK AVE & S WHITE STATION RD,35.106374,-89.890733,,,,,,0
2146,PARMTMWN,PARK@MT MORIAH,5038 PARK AVE & MOUNT MORIAH RD,35.106656,-89.894118,,,,,,0
