from_stop_id,to_stop_id,transfer_type,min_transfer_time
1024,1010,2,300
1024,1011,2,300
1024,1022,2,401
1024,1023,2,300
1024,1025,2,300
1025,1008,2,300
1025,1009,2,300
1025,1010,2,300
1025,1024,2,300
1025,2273,2,300
1025,5774,2,706
1025,5788,2,300
1025,5789,2,300
1027,1008,2,300
1027,1356,2,300
1027,2238,2,306
1027,2271,2,300
1027,3527,2,300
1027,5788,2,300
1028,3527,2,300
1028,4298,2,300
1028,6428,2,300
1029,1005,2,301
1029,1030,2,720
1029,4288,2,322
1029,5194,2,300
1029,5779,2,407
1029,6428,2,329
1029,6442,2,300
1030,1002,2,300
1030,1003,2,454
1030,1029,2,720
1030,1361,2,361
1030,5194,2,780
1030,6082,2,588
1032,1002,2,300
1032,1361,2,300
4300,4299,2,300
4300,5774,2,300
4301,3852,2,300
4301,4302,2,300
4302,4301,2,300
4306,3256,2,300
4306,3304,2,300
4306,3306,2,300
4306,5749,2,382
4310,2230,2,313
4310,5974,2,300
4317,1232,2,300
4317,1233,2,366
4317,4318,2,300
4318,1199,2,300
4318,1232,2,300
4318,1233,2,300
4318,4317,2,300
4323,1237,2,792
4323,4324,2,659
4323,4325,2,829
4323,5456,2,399
4324,1237,2,300
4324,4323,2,659
4324,4325,2,300
4325,1237,2,300
4325,4323,2,829
4325,4324,2,300
4331,2491,2,402
4335,1212,2,300
4335,1222,2,304
4335,1223,2,300
4335,2499,2,300
4335,5826,2,300
4335,5828,2,300
4342,1214,2,324
4342,1215,2,300
4342,1219,2,338
4345,554,2,300
4345,5377,2,300
4345,5703,2,300
4345,5704,2,300
4345,5758,2,300
4348,5757,2,746
4348,5758,2,300
4349,4350,2,300
4350,4349,2,300
4351,4352,2,830
4352,4351,2,830
4353,2483,2,628
4353,2504,2,657
4353,4948,2,643
4353,5383,2,300
4353,5398,2,444
4354,4355,2,300
4355,4354,2,300
4357,4361,2,300
4359,3901,2,300
4359,4361,2,300
4361,4357,2,300
4361,4359,2,300
4361,5759,2,300
4362,4363,2,454
4363,4362,2,454
4364,4365,2,712
4365,4364,2,712
4365,5871,2,485
4381,550,2,300
4381,556,2,300
4381,3169,2,300
4381,4382,2,300
4381,4384,2,300
4381,5872,2,300
4382,550,2,300
4382,556,2,300
4382,3169,2,328
4382,4381,2,300
4382,4384,2,336
4382,5872,2,300
4384,550,2,300
4384,556,2,300
4384,4381,2,300
4384,4382,2,336
4384,5313,2,359
4384,5872,2,300
4393,1678,2,323
4393,2623,2,300
4393,2641,2,300
4393,3100,2,300
4393,3116,2,300
4393,4277,2,300
4394,1542,2,300
4394,1543,2,344
4396,1540,2,300
4396,1541,2,300
4396,1682,2,300
4396,1683,2,300
4396,2640,2,300
4396,2917,2,379
4396,2918,2,300
4396,3172,2,300
4396,4397,2,300
4396,4398,2,300
4397,1540,2,300
4397,2639,2,300
4397,2640,2,300
4397,2917,2,300
4397,2918,2,300
4397,3172,2,300
4397,3234,2,343
4397,4396,2,300
4397,4398,2,300
4398,1540,2,300
4398,1683,2,373
4398,2640,2,300
4398,2918,2,300
4398,3170,2,300
4398,3172,2,300
4398,3234,2,300
4398,4396,2,300
4398,4397,2,300
4403,3768,2,502
4404,4909,2,300
4404,4915,2,300
4404,5968,2,535
4404,5999,2,300
4404,6407,2,300
4411,2938,2,312
4411,3754,2,300
4412,2938,2,300
4414,4415,2,300
4415,4414,2,300
4424,746,2,300
4424,750,2,300
4424,2681,2,300
4424,3177,2,300
4424,3228,2,300
4426,3772,2,300
4426,3773,2,300
4427,2363,2,300
4428,2344,2,343
4428,2680,2,300
4428,3178,2,300
4428,3226,2,300
4428,4430,2,313
4429,2344,2,300
4429,2360,2,300
4429,2679,2,584
4429,2680,2,300
4429,3178,2,300
4429,3226,2,300
4429,4430,2,300
4430,2344,2,300
4430,2679,2,627
4430,2680,2,300
4430,3178,2,344
4430,3226,2,300
4430,4428,2,313
4430,4429,2,300
4431,5473,2,300
4431,5962,2,300
4433,2657,2,300
4433,2673,2,300
4434,2661,2,300
4434,5750,2,300
4435,3217,2,300
4435,5594,2,300
4436,3224,2,300
4436,4437,2,300
4437,3179,2,300
4437,4436,2,300
4441,3212,2,300
4441,3213,2,300
4442,5491,2,676
4444,4445,2,300
4444,4446,2,300
4444,4447,2,300
4444,5491,2,300
4445,4444,2,300
4445,4446,2,300
4445,4447,2,300
4445,5491,2,300
4446,4444,2,300
4446,4445,2,300
4446,4447,2,300
4447,4444,2,300
4447,4445,2,300
4447,4446,2,300
4448,2595,2,300
4453,4454,2,300
4454,4453,2,300
4457,4458,2,300
4458,4457,2,300
4461,2618,2,300
4461,4462,2,300
4462,2618,2,300
4462,4461,2,300
4465,5653,2,339
4466,5223,2,300
4466,5653,2,300
4471,1750,2,423
4473,2597,2,300
4473,4474,2,300
4474,2597,2,300
4474,4473,2,300
4481,4482,2,300
4482,4481,2,300
4485,2618,2,300
4488,2207,2,300
4488,5264,2,300
4492,2186,2,300
4492,4493,2,300
4493,2186,2,300
4493,4492,2,300
4497,1935,2,300
4497,1936,2,300
4498,1932,2,300
4498,1933,2,300
4509,480,2,300
4509,614,2,319
4509,5393,2,300
4509,5861,2,300
4509,5862,2,300
4513,2427,2,300
4516,484,2,455
4516,485,2,449
4516,610,2,444
4516,4518,2,300
4518,611,2,370
4518,4516,2,300
4521,610,2,648
4521,974,2,300
4521,1058,2,300
4521,1059,2,300
4521,1060,2,300
4521,5877,2,300
4523,958,2,300
4523,960,2,300
4523,1076,2,300
4523,1077,2,300
4524,1588,2,300
4524,1635,2,300
4524,6091,2,300
4524,6289,2,300
4524,6291,2,696
4528,977,2,321
4528,1057,2,306
4529,1701,2,300
4529,1787,2,300
4529,3272,2,440
4529,3290,2,343
4529,3532,2,300
4529,5394,2,300
4534,1340,2,300
4534,1341,2,300
4534,1377,2,300
4534,3260,2,300
4534,5100,2,300
4534,5465,2,300
4536,468,2,300
4536,469,2,300
4536,624,2,300
4536,6452,2,300
4538,628,2,300
4538,3075,2,327
4538,5445,2,300
4539,2583,2,300
4539,2585,2,300
4539,2821,2,300
4539,3147,2,300
4539,3148,2,300
4539,4540,2,300
4539,5445,2,300
4540,2583,2,300
4540,2585,2,343
1032,5554,2,300
1034,999,2,534
1038,993,2,300
1038,995,2,300
1038,2811,2,300
1038,4175,2,300
1038,5534,2,423
1038,5633,2,300
1042,497,2,300
1042,498,2,300
1042,2003,2,931
1042,2780,2,300
1042,5178,2,300
1042,5634,2,843
1042,5865,2,300
1042,6159,2,388
1049,983,2,365
1049,985,2,300
1049,1051,2,300
1049,4114,2,300
1049,4115,2,300
1049,6277,2,300
1049,6278,2,300
1051,982,2,300
1051,983,2,300
1051,1049,2,300
1051,3515,2,300
1051,4114,2,300
1051,6277,2,300
1051,6278,2,300
1053,980,2,300
1053,981,2,300
1053,1054,2,333
1053,4113,2,300
1053,4921,2,332
1053,5979,2,329
1054,979,2,300
1054,980,2,300
1054,981,2,319
1054,1053,2,333
1054,1055,2,300
1054,4113,2,300
1054,4921,2,300
1054,5979,2,300
1055,485,2,300
1055,486,2,353
1055,608,2,362
1055,609,2,300
1055,978,2,300
1055,979,2,300
1055,980,2,377
1055,1054,2,300
1055,1056,2,300
1056,484,2,402
1056,485,2,300
1056,486,2,310
1056,608,2,343
1056,609,2,300
1056,610,2,431
1056,978,2,300
1056,1055,2,300
1056,4113,2,554
1057,977,2,300
1057,1058,2,373
1057,4528,2,306
1057,5877,2,300
1057,6310,2,300
1058,484,2,557
1058,974,2,319
1058,1059,2,300
1058,1060,2,345
1058,4521,2,300
1058,5877,2,300
1059,974,2,300
1059,1058,2,300
1059,1060,2,300
1059,4521,2,300
1059,5877,2,300
1060,686,2,307
1060,815,2,311
1060,973,2,300
1060,974,2,300
1060,1058,2,345
1060,1059,2,300
1060,1061,2,300
1060,4521,2,300
1061,815,2,419
1061,972,2,300
1061,973,2,300
1061,974,2,300
1061,1060,2,300
1061,1062,2,300
1062,685,2,368
1062,815,2,385
1062,816,2,349
1062,971,2,300
1062,972,2,300
1062,973,2,300
1062,1061,2,300
1062,1063,2,300
1063,970,2,300
1063,971,2,300
1063,972,2,300
1063,1062,2,300
1063,1064,2,300
1064,970,2,300
1064,971,2,300
1064,1063,2,300
1064,1065,2,300
1065,969,2,300
1065,970,2,300
1065,1064,2,300
1065,1066,2,300
1066,968,2,300
1066,969,2,300
1066,1065,2,300
1066,1067,2,300
1066,2424,2,300
1066,2425,2,384
1066,2468,2,381
1066,2469,2,300
1067,968,2,300
1067,969,2,300
1067,1066,2,300
1067,1068,2,300
1067,2424,2,300
1067,2425,2,300
1067,2468,2,300
1067,2469,2,300
1068,967,2,300
1068,968,2,300
1068,1067,2,300
1068,1069,2,300
1068,2424,2,300
1068,2469,2,300
1069,966,2,300
1069,967,2,300
1069,1068,2,300
1070,964,2,300
1070,965,2,300
1070,966,2,300
1072,963,2,300
1072,964,2,300
1074,962,2,300
1074,963,2,300
1074,1075,2,300
1075,960,2,300
1075,962,2,300
1075,1074,2,300
1075,1076,2,300
1076,958,2,300
1076,960,2,300
1076,1075,2,300
1076,1077,2,300
1076,4523,2,300
1077,956,2,300
1077,958,2,300
1077,1076,2,300
1077,3279,2,459
1077,4523,2,300
1078,956,2,300
1078,1080,2,300
1078,3279,2,300
1080,954,2,300
1080,1078,2,300
1080,3281,2,300
1084,1085,2,300
1084,1137,2,300
1084,5911,2,300
1085,1084,2,300
1085,1137,2,300
1085,5911,2,300
1089,1090,2,300
1089,1131,2,300
1089,1132,2,300
1089,5461,2,300
1089,6369,2,300
1090,1089,2,300
1090,1091,2,300
1090,1130,2,300
1090,1131,2,300
1090,1132,2,300
1090,1384,2,391
1091,1090,2,300
1091,1092,2,300
1091,1130,2,300
1091,1335,2,300
1091,1383,2,358
1091,1384,2,300
1091,4667,2,300
1092,1091,2,300
1092,1093,2,300
1092,1130,2,300
1092,1335,2,300
1092,1336,2,308
1092,1383,2,300
1092,1384,2,300
1092,4667,2,300
1093,1092,2,300
1093,1335,2,300
1093,1336,2,440
1093,1383,2,418
1093,4668,2,300
1094,1127,2,300
1094,1128,2,300
1094,4670,2,300
1096,1097,2,300
1096,1125,2,300
1096,1126,2,300
1096,1127,2,300
1096,3297,2,300
1096,3298,2,300
1096,5567,2,300
1096,5568,2,300
1097,1096,2,300
1097,1098,2,300
1097,1126,2,300
1097,3297,2,310
1097,3298,2,300
1097,4200,2,300
1097,5567,2,300
1098,1097,2,300
1098,1124,2,300
1098,1125,2,300
1098,4200,2,300
1099,1100,2,300
1099,1122,2,300
1099,1123,2,300
1099,1124,2,300
1100,1099,2,300
1100,1101,2,300
1100,1121,2,300
1100,1122,2,300
1100,1123,2,300
1101,1100,2,300
1101,1102,2,300
1101,1121,2,300
1101,1122,2,300
1101,5747,2,300
1102,1101,2,300
1102,1103,2,300
1102,5747,2,300
1103,1102,2,300
1103,1105,2,300
1103,1118,2,300
1103,2023,2,300
1103,2024,2,300
1103,2025,2,300
1103,2062,2,300
1103,2063,2,300
1103,2064,2,300
1103,2856,2,300
1105,1103,2,300
1105,1106,2,300
1105,1118,2,300
1105,2023,2,300
1105,2024,2,300
1105,2025,2,305
1105,2063,2,300
1105,2064,2,360
1105,2856,2,300
1106,1105,2,300
1106,1107,2,300
1106,1114,2,300
1106,4173,2,300
1107,1106,2,300
1107,1114,2,300
1107,4173,2,300
1109,657,2,300
1109,1114,2,300
1109,5496,2,300
1114,1106,2,300
1114,1107,2,300
1114,1109,2,300
1114,4173,2,300
1118,1103,2,300
1118,1105,2,300
1118,2023,2,300
1118,2024,2,300
1118,2025,2,300
1118,2062,2,300
1118,2063,2,300
1118,2064,2,300
1118,2856,2,300
1121,1100,2,300
1121,1101,2,300
1121,1122,2,300
1121,5747,2,300
1122,1099,2,300
1122,1100,2,300
1122,1101,2,300
1122,1121,2,300
1122,1123,2,300
1123,1099,2,300
1123,1100,2,300
1123,1122,2,300
1123,1124,2,300
1124,1098,2,300
1124,1099,2,300
1124,1123,2,300
1124,4200,2,300
1125,1096,2,300
1125,1098,2,300
1125,1126,2,300
1125,3297,2,416
1125,3298,2,300
1125,4200,2,300
1125,5567,2,301
1126,1096,2,300
1126,1097,2,300
1126,1125,2,300
1126,3297,2,300
1126,3298,2,300
1126,5567,2,300
1126,5568,2,300
1127,1094,2,300
1127,1096,2,300
1127,1128,2,300
1127,3298,2,339
1127,4670,2,300
1127,5568,2,428
1128,1094,2,300
1128,1127,2,300
1128,4670,2,300
1130,1090,2,300
1130,1091,2,300
1130,1092,2,300
1130,1131,2,300
1130,1335,2,300
1130,1384,2,342
1130,4667,2,300
1131,1089,2,300
1131,1090,2,300
1131,1130,2,300
1131,1132,2,300
1131,6369,2,300
1132,1089,2,300
1132,1090,2,300
1132,1131,2,300
1132,5461,2,300
1132,6369,2,300
1137,1084,2,300
1137,1085,2,300
1137,5911,2,300
1138,5912,2,300
1138,6386,2,300
1141,4721,2,300
1143,6416,2,300
1143,6417,2,300
1143,6418,2,300
1148,1285,2,300
1148,4725,2,493
1149,1283,2,300
1149,1284,2,300
1150,1151,2,300
1150,1282,2,300
1150,1283,2,300
1151,1150,2,300
1151,1282,2,300
1151,5922,2,300
1152,1153,2,300
1152,5646,2,300
1152,5647,2,300
1152,5922,2,300
1152,5923,2,300
1153,1152,2,300
1153,5646,2,300
1153,5647,2,300
1153,5922,2,300
1153,5923,2,300
1156,1157,2,300
1156,1276,2,300
1157,1156,2,300
1157,1275,2,300
1157,1276,2,300
1157,2874,2,300
1157,2880,2,300
1158,1159,2,300
1158,1275,2,300
1158,2874,2,300
1158,2880,2,300
1158,5509,2,446
1159,1158,2,300
1159,1273,2,300
1159,1274,2,300
1159,1275,2,300
1159,2874,2,300
1159,2877,2,425
1159,2880,2,300
1159,5509,2,300
1159,5510,2,305
1160,1415,2,300
1160,3276,2,377
1160,5537,2,300
1160,5602,2,300
1160,5603,2,300
1164,1271,2,300
1164,2428,2,300
1164,2465,2,300
1168,1267,2,300
1168,5494,2,300
1168,6248,2,300
1169,1265,2,300
1171,1261,2,300
1171,1262,2,300
1172,1261,2,300
1174,1175,2,300
1174,1258,2,300
1174,1259,2,300
1174,4152,2,300
1175,1174,2,300
1175,1257,2,300
1175,1258,2,300
1175,1259,2,300
1175,4117,2,348
1176,1177,2,300
1176,1257,2,300
1176,1258,2,300
1176,2004,2,330
1176,4117,2,332
1176,5038,2,366
1176,5438,2,353
1176,5543,2,409
1177,1176,2,300
1177,1256,2,300
1177,2004,2,300
1177,2005,2,327
1177,2079,2,300
1177,5038,2,300
1177,5438,2,300
1177,5543,2,367
1178,866,2,867
1178,1256,2,300
1178,2004,2,300
1178,3491,2,300
1178,3750,2,300
1178,4134,2,630
1178,4586,2,699
1178,5038,2,330
1178,5039,2,300
1178,5174,2,300
1178,5175,2,300
1178,5176,2,331
1178,5379,2,300
1178,5438,2,317
1180,866,2,586
1180,1253,2,300
1180,2761,2,521
1180,3491,2,300
1180,3750,2,300
1180,4134,2,350
1180,4135,2,300
1180,4586,2,419
1180,5039,2,300
1180,5174,2,300
1180,5175,2,300
1180,5176,2,357
1180,5379,2,300
1180,5992,2,571
1186,1187,2,300
1186,1246,2,300
1187,1186,2,300
1187,1188,2,300
1187,1246,2,300
1188,1187,2,300
1188,1246,2,300
1190,1243,2,302
1190,1244,2,300
1191,1242,2,300
1191,1243,2,300
1193,1194,2,300
1193,1239,2,300
1193,1240,2,300
1193,1474,2,300
1193,1475,2,300
1193,2240,2,300
1193,2241,2,300
1193,2242,2,326
1193,4290,2,300
1194,1193,2,300
1194,1239,2,300
1194,1240,2,300
1194,1475,2,300
1195,1238,2,300
1199,1233,2,300
1199,1235,2,300
1199,2169,2,300
1199,4318,2,300
1199,5663,2,300
1202,1231,2,300
1202,1232,2,306
1202,5917,2,300
1203,1230,2,300
1204,1228,2,300
1204,1229,2,300
1204,5712,2,300
1212,1222,2,300
1212,1223,2,300
1212,4335,2,300
1212,5826,2,300
1212,5828,2,300
1213,1220,2,300
1214,1215,2,383
1214,1219,2,300
1214,4342,2,324
1215,4342,2,300
1215,5383,2,348
1215,5398,2,356
1219,1214,2,300
1219,1215,2,397
1219,4342,2,338
1220,1213,2,300
1222,1212,2,300
1222,1223,2,317
1222,4335,2,304
1222,5826,2,300
1222,5828,2,300
1223,1212,2,300
1223,1222,2,317
1223,2499,2,409
1223,4335,2,300
1223,5826,2,305
1223,5828,2,300
1224,1223,2,489
1224,2499,2,300
1224,4335,2,337
1224,5713,2,312
1228,1204,2,300
1229,1204,2,300
1229,5712,2,300
1230,1203,2,300
1231,1202,2,300
1231,5917,2,300
1232,1202,2,306
1232,4317,2,300
1232,4318,2,300
1233,1199,2,300
1233,4317,2,366
1233,4318,2,300
1235,1199,2,300
1235,2169,2,300
1235,5456,2,300
1235,5663,2,300
1237,4323,2,792
1237,4324,2,300
1237,4325,2,300
1238,1195,2,300
1239,1193,2,300
1239,1194,2,300
1239,1240,2,300
1239,1475,2,300
1239,2240,2,401
1239,2241,2,311
1239,4290,2,402
1240,1193,2,300
1240,1194,2,300
1240,1239,2,300
1240,1474,2,300
1240,1475,2,300
1240,2240,2,300
1240,2241,2,300
1240,2242,2,310
1240,4290,2,300
1242,1191,2,300
1242,1243,2,300
1242,1359,2,300
1242,3535,2,324
1243,1190,2,302
1243,1191,2,300
1243,1242,2,300
1243,1244,2,300
1244,1190,2,300
1244,1243,2,300
1246,1186,2,300
1246,1187,2,300
1246,1188,2,300
1249,517,2,394
1249,577,2,356
1249,3846,2,300
1249,3847,2,300
1249,5023,2,300
1249,6372,2,319
1253,1180,2,300
1253,3491,2,300
1253,3750,2,300
1253,4134,2,320
1253,4135,2,300
1253,5039,2,300
1253,5174,2,300
1253,5175,2,302
1253,5176,2,361
1253,5992,2,561
1256,1177,2,300
1256,1178,2,300
1256,2004,2,300
1256,2005,2,300
1256,2079,2,300
1256,4134,2,813
1256,5038,2,300
1256,5438,2,300
1256,5543,2,427
1257,1175,2,300
1257,1176,2,300
1257,1258,2,300
1257,4116,2,326
1257,4117,2,314
1257,5543,2,447
1258,1174,2,300
1258,1175,2,300
1258,1176,2,300
1258,1257,2,300
1258,1259,2,300
1258,4116,2,352
1258,4117,2,323
1259,1174,2,300
1259,1175,2,300
1259,1258,2,300
1259,4152,2,300
1260,4152,2,300
1260,6279,2,300
1260,6280,2,300
1261,1171,2,300
1261,1172,2,300
1261,1262,2,300
1262,1171,2,300
1262,1261,2,300
1263,1264,2,300
1263,4150,2,300
1263,4919,2,300
1263,4920,2,300
1263,4921,2,305
1263,5979,2,300
1264,1263,2,300
1264,4150,2,300
1264,4919,2,300
1264,4920,2,300
1265,1169,2,300
1267,1168,2,300
1267,5494,2,300
1267,6248,2,300
1271,1164,2,300
1271,2428,2,300
1271,2465,2,300
1273,1159,2,300
1273,1274,2,300
1273,2877,2,301
1273,5509,2,300
1273,5510,2,300
1274,1159,2,300
1274,1273,2,300
1274,2877,2,347
1274,5509,2,300
1274,5510,2,300
1275,1157,2,300
1275,1158,2,300
1275,1159,2,300
1275,1276,2,300
1275,2874,2,300
1275,2880,2,300
1276,1156,2,300
1276,1157,2,300
1276,1275,2,300
1276,2874,2,300
1276,2880,2,300
1282,1150,2,300
1282,1151,2,300
1282,1283,2,300
1283,1149,2,300
1283,1150,2,300
1283,1282,2,300
1283,1284,2,300
1284,1149,2,300
1284,1283,2,300
1285,1148,2,300
1285,1286,2,300
1285,5406,2,300
1286,1285,2,300
1286,4725,2,300
1286,5406,2,300
1289,2585,2,300
1289,4725,2,300
1289,5445,2,629
1289,5612,2,300
1296,472,2,300
1296,620,2,300
1296,1417,2,300
1296,2878,2,300
1296,5605,2,300
1296,6363,2,300
1307,1308,2,300
1307,1408,2,300
1307,1409,2,300
1307,2886,2,300
1307,5505,2,300
1308,1307,2,300
1308,1408,2,300
1308,4709,2,367
1308,4711,2,300
1308,5505,2,300
1313,1401,2,300
1313,1402,2,300
1313,4748,2,300
1313,6342,2,300
1316,1398,2,300
1316,1399,2,300
1316,1400,2,300
1316,5186,2,300
1316,5781,2,300
1318,1396,2,300
1318,2394,2,352
1318,5707,2,300
1318,5781,2,300
1319,1396,2,300
1330,4743,2,300
1331,886,2,300
1331,898,2,300
1331,1332,2,300
1331,1387,2,300
1331,4742,2,300
1331,5636,2,300
1332,886,2,300
1332,898,2,300
1332,1331,2,300
1332,1387,2,300
1332,4742,2,300
1332,5636,2,300
1334,1384,2,300
1334,1385,2,300
1335,1091,2,300
1335,1092,2,300
1335,1093,2,300
1335,1130,2,300
1335,1336,2,300
1335,1383,2,300
1335,1384,2,300
1335,4667,2,300
1336,1092,2,308
1336,1093,2,440
1336,1335,2,300
1336,1337,2,300
1336,1382,2,300
1336,1383,2,300
1336,4667,2,334
1336,4668,2,512
1337,669,2,300
1337,1336,2,300
1337,1382,2,300
1338,669,2,353
1338,1381,2,300
1339,1340,2,300
1339,1379,2,300
1339,3260,2,300
1339,3261,2,300
1339,3300,2,300
1339,5100,2,315
1340,1339,2,300
1340,1379,2,300
1340,3260,2,300
5871,4365,2,485
5872,550,2,300
5872,551,2,330
5872,556,2,300
5872,3169,2,300
5872,4381,2,300
5872,4382,2,300
5872,4384,2,300
5872,5313,2,300
5873,5263,2,300
5875,771,2,300
5875,772,2,300
5875,2255,2,300
5875,2329,2,300
5875,5879,2,300
5876,5724,2,300
5877,484,2,491
5877,610,2,499
5877,974,2,380
5877,977,2,351
5877,1057,2,300
5877,1058,2,300
5877,1059,2,300
5877,4521,2,300
5879,771,2,300
5879,772,2,300
5879,2255,2,300
5879,2329,2,300
5879,5875,2,300
5882,5833,2,300
5882,5834,2,341
5891,5906,2,300
5893,5905,2,300
5898,3208,2,300
5898,5055,2,300
5898,5899,2,300
5899,3208,2,300
5899,5055,2,300
5899,5898,2,300
5900,5901,2,300
5901,3887,2,300
5901,5900,2,300
5902,5903,2,300
5903,5902,2,300
5905,5893,2,300
5906,5891,2,300
5907,5908,2,300
5908,5907,2,300
5909,5910,2,300
5910,5909,2,300
5911,1084,2,300
5911,1085,2,300
5911,1137,2,300
5912,1138,2,300
5912,6386,2,300
5913,4606,2,300
5913,5007,2,300
5913,5640,2,300
5913,5643,2,300
5914,5643,2,764
5914,5913,2,814
5914,5915,2,300
5915,5914,2,300
5916,3838,2,300
5917,1202,2,300
5917,1231,2,300
5918,5669,2,300
5918,5670,2,300
5918,5796,2,300
5920,4895,2,300
5922,1151,2,300
5922,1152,2,300
5922,1153,2,300
5922,5646,2,300
5922,5647,2,300
5922,5923,2,300
5923,1152,2,300
5923,1153,2,300
5923,5646,2,300
5923,5647,2,300
5923,5922,2,300
5924,5962,2,300
5925,5926,2,300
5925,6303,2,300
5925,6335,2,300
5925,6343,2,300
5926,5925,2,300
5926,6303,2,308
5926,6335,2,300
5926,6343,2,300
5932,5683,2,360
5932,5794,2,362
5932,6387,2,359
5932,6409,2,388
5937,864,2,611
5937,2110,2,767
5937,2112,2,603
5937,2605,2,423
5937,2606,2,300
5937,2613,2,663
5937,4007,2,313
5937,5938,2,300
5937,5965,2,300
5937,6314,2,300
5937,6315,2,332
5937,6370,2,338
5937,6394,2,300
5938,593,2,659
5938,864,2,774
5938,919,2,865
5938,2107,2,861
5938,2112,2,428
5938,2605,2,300
5938,2606,2,300
5938,2607,2,300
5938,2611,2,300
5938,2612,2,409
5938,2613,2,489
5938,4007,2,300
5938,5219,2,513
5938,5499,2,642
5938,5937,2,300
5938,5940,2,787
5938,5944,2,497
5938,5950,2,300
5938,5965,2,300
5938,6314,2,300
5938,6315,2,510
5938,6345,2,598
5938,6394,2,300
5940,497,2,758
5940,498,2,526
5940,501,2,300
5940,593,2,300
5940,864,2,843
5940,2738,2,518
5940,2761,2,830
5940,4007,2,712
5940,4657,2,300
5940,5092,2,300
5940,5866,2,300
5940,5937,2,896
5940,5950,2,820
5940,5965,2,749
5943,6393,2,367
5944,591,2,918
5944,1781,2,300
5944,2110,2,486
5944,2112,2,322
5944,2611,2,583
5944,2612,2,339
5944,2613,2,300
5944,2643,2,300
5944,2767,2,650
5944,5219,2,300
5944,5499,2,723
5944,5867,2,300
5944,5868,2,300
5944,5937,2,670
5944,5938,2,497
5944,5950,2,622
5944,6274,2,300
5944,6345,2,300
5949,2112,2,858
5949,2613,2,918
5949,2643,2,846
5949,6314,2,502
5949,6315,2,300
5949,6370,2,300
5950,2110,2,521
5950,2605,2,377
5950,2606,2,300
5950,2607,2,300
5950,2611,2,300
5950,2612,2,344
5950,2613,2,424
5950,2643,2,543
5950,2738,2,370
5950,4007,2,300
5950,4657,2,861
5950,5937,2,390
5950,5938,2,300
5950,5940,2,820
5950,5965,2,300
5950,6314,2,392
5950,6394,2,378
5951,3081,2,300
5951,4551,2,300
5951,4553,2,300
5962,4431,2,300
5962,5924,2,300
5963,2349,2,300
5964,684,2,300
5964,817,2,300
5964,819,2,300
5964,5006,2,359
5965,501,2,820
5965,864,2,760
5965,919,2,851
5965,2110,2,603
5965,2112,2,441
5965,2605,2,300
5965,2606,2,300
5965,2607,2,300
5965,2611,2,300
5965,2613,2,502
5965,2643,2,435
5965,2738,2,480
5965,4007,2,300
5965,5499,2,654
5965,5937,2,300
5965,5938,2,300
5965,5950,2,300
5965,6314,2,300
5965,6394,2,300
5968,4404,2,535
5968,4909,2,533
5968,4915,2,533
5968,5380,2,300
5968,5623,2,300
5968,5999,2,389
5969,3285,2,300
5969,3795,2,346
5974,2230,2,300
5974,2277,2,300
5974,4310,2,300
5976,5761,2,300
5977,691,2,300
5977,809,2,300
5977,1998,2,322
5977,1999,2,300
5977,2086,2,300
5977,4128,2,300
5977,4830,2,338
5977,4831,2,301
5977,5351,2,351
5977,5978,2,303
5978,809,2,300
5978,1998,2,331
5978,1999,2,300
5978,2086,2,300
5978,2913,2,342
5978,4646,2,300
5978,5349,2,300
5978,5351,2,300
5978,5977,2,303
5979,980,2,300
5979,981,2,341
5979,1053,2,329
5979,1054,2,300
5979,1263,2,300
5979,4113,2,300
5979,4150,2,301
5979,4921,2,300
5980,5985,2,300
5981,2281,2,300
5981,4617,2,300
5981,5982,2,300
5981,6183,2,300
5981,6384,2,320
5982,2281,2,300
5982,4617,2,300
5982,5981,2,300
5982,6183,2,332
5982,6384,2,300
5985,5980,2,300
5986,5987,2,300
5987,5986,2,300
5988,5622,2,300
5988,5989,2,300
5988,5990,2,300
5989,5622,2,300
5989,5988,2,300
5989,5990,2,300
5989,5991,2,300
5990,5988,2,300
5990,5989,2,300
5990,5991,2,300
5991,5989,2,300
5991,5990,2,300
5992,593,2,698
5992,866,2,439
5992,916,2,340
5992,1180,2,571
5992,1253,2,561
5992,2761,2,393
5992,2768,2,370
5992,4134,2,316
5992,4586,2,300
5994,5476,2,300
5995,2106,2,659
5995,2110,2,876
5995,4088,2,300
5995,4089,2,300
5995,4090,2,300
5999,2933,2,894
5999,2976,2,902
5999,4404,2,300
5999,4909,2,300
5999,4915,2,300
5999,5623,2,545
5999,5968,2,389
5999,6407,2,300
6002,1761,2,300
6002,1762,2,300
6002,2176,2,300
6002,2220,2,547
6002,2221,2,300
6002,4236,2,300
6002,5608,2,300
6071,4600,2,300
6071,4924,2,300
6082,1030,2,588
6082,1363,2,302
6091,1635,2,300
6091,4524,2,300
6091,6289,2,337
6093,3804,2,774
6159,498,2,300
6159,1042,2,388
6159,2780,2,300
6159,5178,2,300
6161,6162,2,300
6162,6161,2,300
6163,6164,2,300
6164,6163,2,300
6165,6167,2,300
6165,6240,2,300
6167,6165,2,300
6167,6169,2,300
6167,6170,2,300
6169,6167,2,300
6169,6170,2,300
6170,6167,2,300
6170,6169,2,300
6171,6172,2,300
6171,6192,2,743
6171,6193,2,751
6171,6194,2,670
6172,6171,2,300
6172,6192,2,727
6172,6193,2,758
